id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
916201,09012621111003411000000000U6,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALZADA,CALZADA DE TLALPAN,CALLE,TEZOQUIPA,CALLE,MICHOACAN,CALLE,NIÑO JESUS,5036.0,,,,0.0,,COLONIA,LA JOYA,,,,14090.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,102A,2,,,,Fijo,19.28104836,-99.16545415,2014-12
10655214,09012621111005241000000000U5,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,CRUZ BLANCA,CERRADA,NINGUNO,AVENIDA,CRUZ BLANCA,CERRADA,NINGUNO,0.0,SN,,,,,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500.0,9,Ciudad de México,12,Tlalpan,396,Tezontitla                                                                                                    ,1246,5,5534864931.0,,,Fijo,19.20978373,-99.1526575,2024-11
935116,09012621111003341000000000U5,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CANDELILLA,CALZADA,CALZADA LAS BRUJAS,CALLE,CALZADA DE LOS TENORIOS,CALLE,ARBUSTO,207.0,7,,,,,COLONIA,EX HACIENDA COAPA,,,,14308.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,483,11,5555673883.0,,,Fijo,19.29669434,-99.11926081,2014-12
7627114,09012621115000111000000000U6,CONSULTORIO MEDICO,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,CALLE,LA ACEQUIA,ANDADOR,NINGUNO,CALZADA,ACOXPA,ANDADOR,1,6.0,,,,2.0,,CONJUNTO HABITACIONAL,NARCISO MENDAZA,,,,14390.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,572,11,5518103306.0,,,Fijo,19.29326283,-99.12995175,2019-11
1019564,09012621111001701000000000U2,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MORELOS,AVENIDA,MEXICO,CALLE,EMILIANO ZAPATA,CALLE,HIDALGO,3.0,,,,0.0,,PUEBLO,SAN MIGUEL XICALCO,,,,14490.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1212,2,,,,Fijo,19.23542913,-99.16296664,2010-07
7594476,09012621111004731000000000U6,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CEDRAL,CERRADA,CERRADA DE LAS ROSAS,CERRADA,LOMA LINDA,CALLE,EMILIANO ZAPATA,12.0,A,,,,,COLONIA,EJIDO DE SAN PEDRO,,,,14640.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2263,3,,GABIFACMD26@GMAIL.COM,,Fijo,19.26592045,-99.1611919,2019-11
855060,09012621111003121000000000U1,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,RAPSODIA,AVENIDA,2,CALLE,FIGARO,CALLE,RAPSODIA,41.0,,,,0.0,,COLONIA,LOMAS HIDALGO,,,,14240.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1439,15,5515570097.0,DOCROBERTO@YAHOO.COM.MX,,Fijo,19.27468217,-99.212797,2014-12
856423,09012621111001181000000000U7,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,VALENTIN GAMA Y CRUZ,CALLE,JOSE MARIA MESTER,CERRADA,DIEGO GARCIA CONDE (LOMA LINDA),CALLE,CORREGIDORA,215.0,,,,0.0,,COLONIA,MIGUEL HIDALGO 1 SECCION,,,,14260.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,091A,3,5515560508.0,,,Fijo,19.28559285,-99.18802123,2010-07
10588425,09012621113005961000000000U4,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,TORRE 1,TORRE II,PISO 2,211.0,,COLONIA,TORIELLO GUERRA,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE II,331,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,,,,Fijo,19.29617416,-99.16118248,2024-11
11737428,09012621111005351000000000U2,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,Tepeximilpa,CIRCUITO,San Agustín,CALLE,Encinos,CALLE,Diamante,52.0,,,,0.0,,COLONIA,ROCA DE CRISTAL,,,,,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2282,37,,,,Fijo,19.27500298,-99.18756468,2025-04
11584006,09012621111005191000000000U2,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MOCTEZUMA,AUTOPISTA,MEXICO-CUERNAVACA,CALLE,ANTIGUO CAMINO A CUERNAVACA,AUTOPISTA,MEXICO-CUERNAVACA,0.0,SN,,,,,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500.0,9,Ciudad de México,12,Tlalpan,27,San Miguel Topilejo                                                                                           ,2032,18,5568603204.0,,,Fijo,19.19959847,-99.14212953,2024-11
10060564,09012621111005321000000000U5,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,MEXICO,CALLE,LAS FLORES,CALLE,16 DE SEPTIEMBRE,CALLE,LAS FLORES,266.0,,,,0.0,,PUEBLO,SAN MIGUEL XICALCO,,,,14490.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1212,8,5581326610.0,,,Fijo,19.23453756,-99.16152041,2024-11
10191505,09012621113006351000000000U7,CONSULTORIO MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,,TORRE II,PISO 8,818.0,417,COLONIA,TORIELLO GUERRA,,,,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,,,,Fijo,19.29617416,-99.16118248,2024-11
11818799,09012621111005371000000000U0,CONSULTORIO MEDICO AJUSCO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CARRETERA,Picacho-Ajusco,CALLE,20 de Noviembre,CALLE,4 de Mayo,CALLE,Cruz Eslava,8.0,,,,,,LOCALIDAD,LOMAS DE TEPEMECATL,,,,,9,Ciudad de México,12,Tlalpan,135,Lomas de Tepemecatl                                                                                           ,1227,17,,FARMACIASAJUSCO@GMAIL.COM,,Fijo,19.24135172,-99.23877167,2025-04
7595466,09012621111004821000000000U5,CONSULTORIO MEDICO AVIPAK,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,EMILIANO ZAPATA,CALLE,MORELOS,CALLE,HIDALGO,AVENIDA,MEXICO,3.0,,,,0.0,,PUEBLO,SAN MIGUEL XICALCO,,,,14490.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1212,2,5525389641.0,COMISIN27@HOTMAIL.COM,,Fijo,19.23580105,-99.16315338,2019-11
8602787,09012621111004491000000000U7,CONSULTORIO MEDICO DE CIRUGIA GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,,TORRE II,PISO 7,707.0,,COLONIA,TORIELLO GUERRA,,,,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,,,,Fijo,19.29617416,-99.16118248,2019-11
912394,09012621113004751010000000U0,CONSULTORIO MEDICO DE CIRUGIA GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,,TORRE II,PISO 6,610.0,,COLONIA,TORIELLO GUERRA,"HOSPITAL, CENTRO MEDICO O CLINICA",MÉDICA SUR,507,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,5556067263.0,,,Fijo,19.29617416,-99.16118248,2014-12
858556,09012621111000911000000000U8,CONSULTORIO MEDICO DE CIRUGIA GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,TORRE 1,TORRE II,PISO 4,411.0,411 Y 412,COLONIA,TORIELLO GUERRA,,,,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,,,,Fijo,19.29617416,-99.16118248,2010-07
912243,09012621111002781010000000U3,CONSULTORIO MEDICO DE ODONTOLOGIA,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,,TORRE II,PISO 4,406.0,421,COLONIA,TORIELLO GUERRA,,,,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,,,,Fijo,19.29617416,-99.16118248,2014-12
11006624,09012621111005331000000000U4,CONSULTORIO MEDICO DEL VALLE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,XITLE JARDIN,CERRADA,SAN ANDRES,PRIVADA,PRIMERA XITLE,CALLE,CERRO PAPASTLA,11.0,B,,,,,COLONIA,MARIA ESTHER ZUNO DE ECHEVERRIA,,,,14659.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1195,14,,,,Fijo,19.25553034,-99.17968583,2024-11
10077316,09012621111005001000000000U3,CONSULTORIO MEDICO DOCTORA PASTRANA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,5 DE FEBRERO,CALLE,AXOXCOTLE,CALLE,16 DE SEPTIEMBRE,CALLE,5 DE FEBRERO,0.0,SN,,,,,PUEBLO,SAN MIGUEL XICALCO,,,,14490.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1212,19,,,,Fijo,19.23402822,-99.16265859,2024-11
857605,09012621111000281000000000U6,CONSULTORIO MEDICO DR. GABRIEL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PIEDRA FILOSOFAL,CALLE,PIEDRA FRANCA,CALLE,PIEDRA CARBON,CALLE,P. IMAN,37.0,,,,,,COLONIA,ISIDORO FABELA,,,,14030.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,125,13,,GAMGAF@HOTMAIL.COM,,Fijo,19.30107773,-99.17777928,2010-07
7730000,09012621111004611000000000U0,CONSULTORIO MEDICO FAMILIAR MEXFAM,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CIRCUITO,PICACHO AJUSCO PANORAMICA,CALLE,ENCINO,CALLE,CEDRO,CALLE,CEDRO,0.0,SN,,,,,COLONIA,CHIMILLI,,,,14749.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1481,33,,,,Fijo,19.26940812,-99.21550148,2019-11
7729777,09012621111004601000000000U1,CONSULTORIO MEDICO FARMACIA BENAVIDES,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALZADA,CALZADA DE TLALPAN,CALLE,TEZOQUIPA,CALLE,MICHOACAN,CALLE,NIÑO JESUS,5062.0,A,,,0.0,,COLONIA,LA JOYA,,,,14090.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,102A,2,,,,Fijo,19.27951656,-99.16677728,2019-11
857817,09012621111000721000000000U1,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,JOHN F KENNEDY,CALLE,PRIMERA NORTE,CALLE,BENITO JUAREZ,CALLE,1 ORIENTE,64.0,,,,0.0,,COLONIA,ISIDRO FABELA,,,,14030.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,013A,3,,,,Fijo,19.29985897,-99.17463081,2010-07
935039,09012621111003481000000000U9,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,EJE VIAL,2 ORIENTE AVENIDA CANAL DE MIRAMONTES,CALZADA,ACOXPA,CALLE,VEREDA,EJE VIAL,2 ORIENTE (AVENIDA CANAL DE MIRAMONTES),7620.0,,MIRA COAPA,PASILLO,11.0,,UNIDAD HABITACIONAL,NARCISO MENDOZA VILLA COAPA,CENTRO Y PLAZA COMERCIAL,MIRA COAPA,6,14390.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,479,2,,,,Fijo,19.29189174,-99.12551239,2010-07
849471,09012621111001201000000000U3,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,SINANCHE,CALLE,KOPOMA,CALLE,TINUM,CALLE,CHEMAX,202.0,MZ 16 LT 202,,,,,COLONIA,PEDREGAL DE SAN NICOLAS 1ERA SECCION,,,,14100.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,515,8,5561481307.0,,,Fijo,19.29229324,-99.23566294,2010-07
10335105,09012621111005211000000000U8,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,IGNACIO ALDAMA,CALLE,VICENTE GUERRERO,CALLE,16 DE SEPTIEMBRE,CALLE,16 DE SEPTIEMBRE,20.0,B,,,0.0,,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500.0,9,Ciudad de México,12,Tlalpan,27,San Miguel Topilejo                                                                                           ,2032,4,,,,Fijo,19.20106562,-99.13984937,2024-11
8038338,09012621111004391000000000U9,CONSULTORIO MEDICO GENERAL Y BARIATRA BARIATRICS TEPEPAN,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,JACARANDAS,CALLE,MAGNOLIA,CALLE,HUEXOTITLA,CERRADA,CERRADA DE DALIA,3.0,,,,,,COLONIA,RINCONADA DEL MIRADOR,,,,14647.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2140,34,5513358064.0,,,Fijo,19.26671814,-99.15252405,2019-11
858405,09012621111001321000000000U9,CONSULTORIO MEDICO GENETICA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,CALLE,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,,TORRE II,PISO 8,802.0,,COLONIA,TORIELLO GUERRA,"HOSPITAL, CENTRO MEDICO O CLINICA",MÉDICA SUR,213,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,5556661100.0,MEDICADEPORTIVA@YAHOO.COM.MX,,Fijo,19.29789004,-99.16048057,2010-07
7594797,09012621111004801000000000U7,CONSULTORIO MEDICO HAPPY HAPPY,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,REFORMA,CALLE,5 DE MAYO,PRIVADA,NINGUNO,CALLE,BENITO JUAREZ,128.0,,SUBDIRECCION DE PARTICIPACION CIUDADANA,PISO 1,,,PUEBLO,SAN ANDRES TOLTOLTEPEC,,SUBDIRECCION DE PARTICIPACION CIUDADANA,3,14400.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2013,14,5514951859.0,,,Fijo,19.25236128,-99.17317734,2019-11
918300,09012621111004041000000000U0,CONSULTORIO MEDICO INTEGRAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AUTOPISTA,MEXICO CUERNAVACA,CALLE,NICOLAS BRAVO,PRIVADA,HEROES DE LA INDEPENDENCIA,AUTOPISTA,MEXICO-CUERNAVACA,11.0,LOTE,,,0.0,,COLONIA,VIVEROS DE COACTETLAN,,,,14479.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2441,57,5521981322.0,DOCTORMERLO@YAHOO.COM,,Fijo,19.24131524,-99.1486437,2014-12
862759,09012621111002681000000000U5,CONSULTORIO MEDICO INTEGRAL RINCONADA COAPA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,SAUZALES,PERIFERICO,BOULEVARD ADOLFO RUIZ CORTINES,CALLE,HACIENDA MAZATEPEC,CALLE,HACIENDA DEL CRISTO,2530.0,,,,,,COLONIA,COAPA,,,,14330.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1975,44,,VICGAR53@YAHOO.COM.MX,,Fijo,19.29168631,-99.11046304,2010-07
10169007,09012621111005111000000000U0,CONSULTORIO MEDICO LOS ANGELES,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,OJO DE AGUA,AVENIDA,AVENIDA DEL PARAISO,CALLE,PAPATZIN,CALLE,AVE DEL PARAISO,170.0,,,,,,COLONIA,EJIDOS DE SAN PEDRO MARTIR,,,,14640.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2140,12,,,,Fijo,19.26853611,-99.15628674,2024-11
912207,09012621111004111000000000U1,CONSULTORIO MEDICO MEDICINA INTERNA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,TORRE 1,TORRE II,PISO 7,720.0,810,COLONIA,TORIELLO GUERRA,,,,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,5556065355.0,,,Fijo,19.29617416,-99.16118248,2014-12
861694,09012621111002151000000000U9,CONSULTORIO MEDICO NUTRIOLOGA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,EJE VIAL,2 ORIENTE AVENIDA CANAL DE MIRAMONTES,CALLE,MONZA,CALLE,SAN REMO,CALLE,CARRARA,3195.0,,,,0.0,,COLONIA,ACOXPA,,,,14300.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,248,8,,,,Fijo,19.29969423,-99.12510247,2010-07
853965,09012621111003301000000000U9,CONSULTORIO MEDICO PARTICULAR,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MARGARITAS,CALLE,PASEO DE LOS JAZMINES,CALLE,LIRIOS,CALLE,PASEO DE LOS JAZMINES,23.0,,,,,,COLONIA,MIRADOR I,,,,14748.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1481,3,5523395159.0,,,Fijo,19.27047253,-99.22097434,2010-07
10607306,09012621111005091000000000U4,CONSULTORIO MEDICO PARTICULAR Y FARMACIA,PAMELA IVETTE GUERRERO CALVA SA DE CV,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,MEXICO,CALLE,NIÑOS HEROES,CALLE,REFORMA,CALLE,NIÑOS HEROES,270.0,,,,,,PUEBLO,SAN MIGUEL XICALCO,,,,14490.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1212,4,5540469686.0,,,Fijo,19.23550387,-99.16454247,2024-11
8714541,09012621111004841000000000U3,CONSULTORIO MEDICO PRO SALUD CARVAJAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,COLEGIO DE LA ENSEÑANZA,CALLE,BETANCOURT,CALLE,LA ROSA,CALLE,JALPILLO,0.0,SN,,,,,COLONIA,EX HACIENDA SAN JUAN DE DIOS,,,,14387.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,708,29,5592197364.0,PROSALUD.CARVAJAL@GMAIL.COM,,Fijo,19.28834955,-99.12863906,2019-11
9118813,09012621111004941000000000U1,CONSULTORIO MEDICO S N,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,TINUM,CALLE,TEKAL,CALLE,HOCABA,CALLE,TECOH,481.0,,,,9.0,MZ. 72 LT 9,COLONIA,PEDREGAL DE SAN NICOLAS CUARTA SECCION,,,,14100.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,799,2,5577606103.0,,,Fijo,19.28124924,-99.23433464,2019-11
912323,09012621113004071000000000U3,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,,TORRE II,PISO 1,102.0,118,COLONIA,TORIELLO GUERRA,,,,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,,,,Fijo,19.2961727,-99.16118164,2014-12
858535,09012621111001661000000000U8,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PUENTE DE PIEDRA,PRIVADA,XONTEPEC,CALLE,CUAUHTEMOC,CALLE,MOCTEZUMA,150.0,,TORRE I,PISO 5,,512 Y 502,COLONIA,TORIELLO GUERRA,,,,14050.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,182,2,5554247200.0,,,Fijo,19.29617416,-99.16118248,2010-07
10219475,09012621111005261000000000U3,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,OJO DE AGUA,CALLE,HUEXOTITLA,CALLE,PAPATZIN,CALLE,PAPATZIN,0.0,SN,,,,,COLONIA,EJIDOS DE SAN PEDRO MARTIR,,,,14640.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2136,28,,,,Fijo,19.26814097,-99.15649309,2024-11
913308,09012621113004251000000000U1,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BOKOBA,CALLE,TIZIMIN,CALLE,ACANCEH,CALLE,CHICOASEN,248.0,,,,0.0,,COLONIA,PEDREGAL DE SAN NICOLAS 2DA SECCION,,,,14100.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,052A,24,,,,Fijo,19.28968956,-99.23067216,2014-12
855366,09012621111002671000000000U6,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,NOCHEBUENA,CALLE,CAMINO REAL A SAN ANDRES,CALLE,PASEO DE LA ROSA,CIRCUITO,ENCINOS,10.0,,,,20.0,,COLONIA,VERANO,,,,14276.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1570,11,5531631559.0,,,Fijo,19.26578817,-99.20228182,2014-12
11772769,09012621111005361000000000U1,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,Prolongación Santa Cruz,CERRADA,Ninguno,CERRADA,Tercera Xaxalco,CALLE,Las Granjas,0.0,SN,,,,,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500.0,9,Ciudad de México,12,Tlalpan,27,San Miguel Topilejo                                                                                           ,1797,21,5540013623.0,,,Fijo,19.19161453,-99.14548021,2025-04
1010725,09012621111001121000000000U3,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CEDRAL,CERRADA,FLOR DE DURAZNO,CERRADA,GLADIOLAS,CALLE,CEDRAL,0.0,SN,,,,,COLONIA,EJIDO DE SAN PEDRO,,,,14640.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,2263,3,,DRMILTONTG@HOTMAIL.COM,,Fijo,19.2668568,-99.16090328,2010-07
849722,09012621111001671000000000U7,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CHEMAX,CALLE,CANSAHCAB,CALLE,BOKOBA,CALLE,SINANCHE,405.0,,,,0.0,,COLONIA,PEDREGAL DE SAN NICOLAS 2DA SECCION,,,,14100.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,052A,11,5591116820.0,,,Fijo,19.29133783,-99.23099717,2010-07
8603065,09012621111004501000000000U3,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,TEKAL,ANDADOR,NINGUNO,CALLE,SACALUM,CALLE,SACALUM,1.0,305 LT 1,,,2.0,,COLONIA,HEROES DE PADIERNA,,,,14200.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,816,26,,,,Fijo,19.28299678,-99.22795195,2019-11
8602707,09012621115000091000000000U0,CONSULTORIO MEDICO SIN NOMBRE,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,CALZADA,CALZADA DEL HUESO,CALLE,HACIENDA DE PASTEJE,CALLE,HACIENDA DE ATLANGA,CALLE,HACIENDA LA AMAZCALA,305.0,,,,8.0,,COLONIA,FLORESTA COYOACAN,,,,14310.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,020A,15,,,,Fijo,19.30643522,-99.13081113,2019-11
918057,09012621111002431000000000U5,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,REFORMA,CALLE,PRIMERO DE MAYO,CALLE,16 DE SEPTIEMBRE,CALLE,AXOXCOTLE,6.0,B,,,,,PUEBLO,SAN MIGUEL XICALCO,,,,14490.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1212,10,,GUSTAVOXICALCO@HOTMAIL.COM,,Fijo,19.23509538,-99.16401828,2014-12
860458,09012621111000651000000000U0,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,HACIENDA SAN NICOLAS TOLENTINO,CALLE,COBRELOA,CALLE,SAN LORENZO DE ALMAGRO,CALLE,AJAX,66.0,,,,,,COLONIA,ARBOLEDAS DEL SUR,,,,14376.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,553,11,5559462787.0,,,Fijo,19.29072458,-99.1355433,2010-07
850563,09012621111000481000000000U2,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BEKAL,CALLE,MAYAHUEL,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,TEKIT,0.0,SN,,,,,COLONIA,LOMAS ALTAS DE PADIERNA,,,,14740.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1477,9,5524174092.0,,,Fijo,19.27390803,-99.2244036,2010-07
851499,09012621111001821000000000U8,CONSULTORIO MEDICO SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,SISAL,CALLE,DZEMUL,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,DZITAS,445.0,,,,445.0,,COLONIA,PEDREGAL DE SAN NICOLAS CUARTA SECCION,,,,14100.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,1299,16,5548561772.0,,,Fijo,19.27632101,-99.2373468,2010-07
