id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,sector,tipo_establecimiento,distancia_vecino_mas_cercano_m,es_aislado
11527023,09007621111009991000000000U1,CONSULTORIO MEDICO DR. HOUSE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,ALLENDE,CALLE,ALLENDE,CALLE,CUAUHTEMOC,CALLE,CALLE DEL PATO,50.0,,,,,,BARRIO,SAN JOSE,,,,9000.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,750,3,,,,Fijo,19.36313324,-99.08871544,2024-11,Privado,Consultorio general privado,14.445680254431876,False
732337,09007621111007351000000000U0,CONSULTORIO MEDICO DR. ONOFRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MARIA ESTHER ZUNO DE ECHEVERRIA,AVENIDA,CAMINO A LAS MINAS,CALLE,LEONA VICARIO,CALLE,TERCERA CERRADA DE PRIMAVERA,4.0,MZ23 LSN L1,,,0.0,,COLONIA,2 AMPLIACION SANTIAGO ACAHUALTEPEC,,,,9609.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4946,15,5521894249.0,,,Fijo,19.34466021,-99.01290793,2014-12,Privado,Consultorio general privado,205.15781677167786,False
723667,09007621111005531000000000U9,CONSULTORIO MEDICO EN GENERAL SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,COZCACUALAHTLI,CALLE,TLATOLCATZIN,CALLE,TEZOZOMOC,CALLE,CUAUTLI,20.0,,,,0.0,,COLONIA,AMPLIACION LOS REYES CULHUACAN,,,,9849.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1388,28,,,,Fijo,19.34616993,-99.09951148,2014-12,Privado,Consultorio general privado,216.7229792535072,False
657130,09007621111003761000000000U4,CONSULTORIO MEDICO ESCUADRON DOCIENTOS UNO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CRISOFORO SALIDO,CALLE,TENIENTE JAVIER MARTINEZ VALLE,CALLE,TENIENTE JOSE ESPINOZA FUENTES,CALLE,HUGO OSCAR GONZALEZ,742.0,,,,0.0,,COLONIA,ESCUADRON 201,,,,9060.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,5446,9,5555814884.0,ZSUMATRONIC@GMAIL.COM,,Fijo,19.3682885,-99.10995343,2010-07,Privado,Consultorio general privado,124.44402470590518,False
800418,09007621113000932000000000U0,CONSULTORIO MEDICO ESPECIALIZADO,,621111,Consultorios de medicina general del sector privado,6 a 10 personas,AVENIDA,SAMUEL GOMPERS,CALLE,LICENCIADO LUIS CABRERA,CALLE,INGENIERO VITO ALESSIO,CALLE,EDUARDO VASCONCELOS,43.0,,,,0.0,,COLONIA,JACARANDAS,,,,9280.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1301,29,5556916877.0,,,Fijo,19.35062667,-99.05061553,2010-07,Privado,Consultorio general privado,36.29308159666023,False
826375,09007621111000011000000000U7,CONSULTORIO MEDICO ESPECIALIZADO SN,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CERRADA,CARRILLO PUERTO,CALLE,BELISARIO DOMINGUEZ,CALLE,CERRO SAN PABLO,CALLE,MAZATLAN,57.0,,,,,,COLONIA,SAN SEBASTIAN TECOLOXTITLA,,,,9560.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2530,6,5556901273.0,,,Fijo,19.35813541,-99.01890854,2010-07,Privado,Consultorio general privado,291.31119886587766,False
800054,09007621111004611000000000U0,CONSULTORIO MEDICO FAMILIAR,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,55,CALLE,10,AVENIDA,8,CALLE,57,94.0,,,,0.0,,UNIDAD HABITACIONAL,SANTA CRUZ MEYEHUALCO,,,,9290.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1496,16,,,,Fijo,19.34804782,-99.04459002,2010-07,Privado,Consultorio general privado,164.0403391396328,False
794108,09007621111001641000000000U0,CONSULTORIO MEDICO FAMILIAR MEXFAM,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,REVOLUCION SOCIAL,CALLE,LICENCIADO FERNANDO LIZARDI,CALLE,PROFESOR JESUS ROMERO FLORES,CALLE,PROFESOR MARCELINO CEDANO,0.0,SN,,,4.0,,COLONIA,CONSTITUCION DE 1917,,,,9260.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1284,18,,,,Fijo,19.35225896,-99.05606769,2010-07,Privado,Consultorio general privado,217.38279852323944,False
8629674,09007621111008511000070734S8,CONSULTORIO MEDICO FARMA SI,GISAME SA DE CV,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CUAUHTEMOC,CALLE,LERDO DE TEJADA,CALLE,MARIANO ESCOBEDO,CALLE,EL TORO,88.0,,,,0.0,,BARRIO,SAN PABLO,,,,9000.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,981,16,,,,Fijo,19.36126513,-99.09018642,2019-11,Privado,Consultorio general privado,72.57989636358877,False
736392,09007621111006221000070734S6,CONSULTORIO MEDICO FARMA SI,GISAME SA DE CV,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CENTAURO DEL NORTE,CALLE,DOMINGO ARRIETA,CALLE,FELIPE ANGELES,CALLE,BACHIMBA,0.0,SN,,,42.0,10,COLONIA,FRANCISCO VILLA,,,,9720.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,287A,19,4554303037.0,,,Fijo,19.33814949,-99.05921007,2014-12,Privado,Consultorio general privado,3.003901072138641,False
9905923,09007621111009901000000000M0,CONSULTORIO MEDICO FARMACIA SANTA CRUZ,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,COLORINES,CALLE,CEREALES,CALLE,TRIGO,CALLE,GANADEROS,76.0,,,,0.0,,COLONIA,VALLE DEL SUR,,,,9819.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1354,2,,,,Fijo,19.34801003,-99.11445913,2024-11,Privado,Consultorio general privado,46.27953631813982,False
9346603,09007621111009251000000000U0,CONSULTORIO MEDICO FUNDACION BEST,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,SAMUEL GOMPERS,AVENIDA,REVOLUCION SOCIAL,CALLE,3 CASIMIRO DEL VALLE,CALLE,1 CASIMIRO DEL VALLE,0.0,SN,,,0.0,,UNIDAD HABITACIONAL,VICENTE GUERRERO,,,,9200.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4734,11,,,,Fijo,19.35088803,-99.0503998,2021-05,Privado,Consultorio general privado,0.99962413038327,False
714153,09007621111007681000000000S0,CONSULTORIO MEDICO FUNDACION BEST,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,5 DE MAYO,CERRADA,PALACIO,CALLE,PALACIO,CALLE,OCTAVO CALLEJON PALACIO,37.0,,,,0.0,,BARRIO,LA ASUNCION,,,,9000.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,746,1,5525296514.0,,,Fijo,19.36144899,-99.09439286,2014-12,Privado,Consultorio general privado,5.579276024788825,False
9344304,09007621111009261000000000U9,CONSULTORIO MEDICO FUNDACION BEST,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,SAMUEL GOMPERS,AVENIDA,REVOLUCION SOCIAL,CALLE,3 CASIMIRO DEL VALLE,CALLE,1 CASIMIRO DEL VALLE,0.0,SN,,,0.0,,UNIDAD HABITACIONAL,VICENTE GUERRERO,,,,9200.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4734,11,,,,Fijo,19.35088872,-99.0504093,2021-05,Privado,Consultorio general privado,0.99962413038327,False
9344305,09007621111009271000000000U8,CONSULTORIO MEDICO FUNDACION BEST,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,SAMUEL GOMPERS,AVENIDA,REVOLUCION SOCIAL,CALLE,3 CASIMIRO DEL VALLE,CALLE,1 CASIMIRO DEL VALLE,0.0,SN,,,0.0,,UNIDAD HABITACIONAL,VICENTE GUERRERO,,,,9200.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4734,11,,,,Fijo,19.35088665,-99.05038079,2021-05,Privado,Consultorio general privado,1.000670177275177,False
9344306,09007621111009281000000000U7,CONSULTORIO MEDICO FUNDACION BEST,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,SAMUEL GOMPERS,AVENIDA,REVOLUCION SOCIAL,CALLE,3 CASIMIRO DEL VALLE,CALLE,1 CASIMIRO DEL VALLE,0.0,SN,,,0.0,,UNIDAD HABITACIONAL,VICENTE GUERRERO,,,,9200.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4734,11,,,,Fijo,19.35088734,-99.0503903,2021-05,Privado,Consultorio general privado,0.9996241319516666,False
832900,09007621111000531000000000U4,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,VIOLETA,CALLE,PALMILLAS,AVENIDA,DEL ARBOL,CALLE,JAZMIN,6.0,MZ2,,,0.0,,COLONIA,POLVORILLA,,,,9750.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,5060,25,5540550968.0,,,Fijo,19.32527469,-99.05197119,2010-07,Privado,Consultorio general privado,169.00469376934257,False
9563012,09007621111009841000000000U8,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BATALLA PASO DE OVEJAS,CALLE,22 DE DICIEMBRE DE 1860,CALLE,11 DE ENERO DE 1861,EJE VIAL,M BUENDIA 5 SUR (LEYES DE REFORMA),0.0,SN,,,,,COLONIA,LEYES DE REFORMA TERCERA SECCION,,,,9310.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,411,13,,,,Fijo,19.37560904,-99.06814924,2024-11,Privado,Consultorio general privado,232.50929696438672,False
826187,09007621111006981000000000U5,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,YUCATAN,CALLE,TAMPICO,CALLE,TABASCO,CALLE,TABASCO,129.0,,,,0.0,,PUEBLO,SAN SEBASTIAN TECOLOXTITLAN,,,,9520.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,084A,11,,,,Fijo,19.36044335,-99.01611203,2014-12,Privado,Consultorio general privado,183.7761893649079,False
835789,09007621111001091000000000U8,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,LOMAS DE SAN LORENZO,CALLE,DURANGO,CALLE,DELICIAS,CALLE,MANUEL GONZALEZ,19.0,,,,0.0,,COLONIA,LOMAS DE SN LORENZO,,,,9780.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,198A,23,5561247369.0,,,Fijo,19.31875507,-99.0701457,2010-07,Privado,Consultorio general privado,231.6244547510354,False
9174687,09007621111009131000000000U4,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,SIRACUSA,CALLE,CARTAGO,CERRADA,MORELOS,CALLE,TRACIA,59.0,A,,,0.0,,FRACCIONAMIENTO,LOMAS ESTRELLA 2DA SECCION,,,,9890.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4429,1,,,,Fijo,19.31912479,-99.09334173,2019-11,Privado,Consultorio general privado,421.68531851680024,True
11466649,09007621111009731000000000U1,CONSULTORIO MEDICO GENERAL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,ALHELI,CALLE,COYOL,CALLE,LEO,CALLE,PISCIS,14.0,MZ 5,,,,,COLONIA,XALPA,,,,9640.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2691,11,5530690064.0,,,Fijo,19.34185818,-99.01554248,2024-11,Privado,Consultorio general privado,305.4821355094,False
7817001,09007621111008821000000000U1,CONSULTORIO MEDICO GENERAL ESPECIALIDAD FAMILIAR,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,LUNA,CERRADA,PINO,CALLE,PROLONGACION HUECAMPOOL,PRIVADA,LOMA BONITA,4.0,MZ2 LT4,,,,,COLONIA,LOMAS DE LA ESTANCIA,,,,9640.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,5338,43,5542519896.0,,,Fijo,19.33667733,-99.01030766,2019-11,Privado,Consultorio general privado,505.4490689510945,True
833503,09007621113000541000000000U9,CONSULTORIO MEDICO GENERAL SIN NOMBRE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,DE LAS MINAS,PRIVADA,BRONCE,CALLE,LAS LAJAS,CALLE,LAS LAJAS,49.0,,,,0.0,,COLONIA,CITLALLI,,,,9660.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2757,6,5516470727.0,,,Fijo,19.34181338,-99.02007675,2010-07,Privado,Consultorio general privado,165.8261059184634,False
11443967,09007621111009791000000000U5,CONSULTORIO MEDICO HERNANDEZ ARRAZOLA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,EMILIANO ZAPATA,CALLE,VILLA DEL MAR,CALLE,SAN ANTONIO,CALLE,EJIDO,1231.0,B,,,,,COLONIA,BARRIO SAN ANTONIO,,,,9900.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2117,17,5521403361.0,,,Fijo,19.30531901,-99.07178662,2024-11,Privado,Consultorio general privado,192.565596310627,False
9447039,09007621115000131000000000U4,CONSULTORIO MEDICO HG,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,AVENIDA,SAN LORENZO,CALLE,MONZON (JUAREZ),CALLE,LEBRIJA (REFORMA),CALLE,CABUERNICA,60.0,,,,,,COLONIA,CERRO DE LA ESTRELLA,,,,9860.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1960,17,5565563357.0,,,Fijo,19.32068099,-99.07566407,2023-11,Privado,Clínica privada,318.6688785724103,False
751800,09007621111006551000000000U6,CONSULTORIO MEDICO HILSA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CORONEL LINO MERINO,CALLE,JULIAN DE LOS REYES,CALLE,CORONEL SIMON ELIAS GONZALEZ,CALLE,GENERAL JUAN ENRIQUEZ,0.0,SN,,,,,COLONIA,JUAN ESCUTIA,,,,9100.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,17,8,5540823340.0,CONSULTORIOHILSA@GMAIL.COM,,Fijo,19.39864437,-99.05530133,2010-07,Privado,Consultorio general privado,35.7403712514452,False
10058912,09007621111010061000000000U0,CONSULTORIO MEDICO HUMAN CONTACT,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,XOCHIPILLI,CALLE,ARROYO TLALOC,CALLE,CUICACALLI,CALLE,XOCHIQUETZAL,14.0,,,,,,COLONIA,ESTRELLA DEL SUR,,,,9820.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,3793,15,5510107654.0,,,Fijo,19.34861467,-99.10052779,2024-11,Privado,Consultorio general privado,24.19650635862841,False
818258,09007621111003121000000000U1,CONSULTORIO MEDICO INTEGRAL ETERNA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,ROSALINA,CALLE,CERRADA ALMADA,CALLE,OCTAVIO SENTIES,CALLE,PASTORA,19.0,MZ.1,,,0.0,,COLONIA,2DA AMPLI SANTIAGO ACAHUALTEPEC,,,,9609.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4931,21,5559427440.0,,,Fijo,19.34740354,-99.00997113,2010-07,Privado,Consultorio general privado,185.1557138001687,False
664869,09007621111003101000000000U3,CONSULTORIO MEDICO IRIS MEDICA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALZADA,TAXQUEÑA,AVENIDA,CANAL NACIONAL,EJE VIAL,3 ORIENTE (ARNESES),CALLE,ADOLFO LOPEZ MATEOS,2366.0,,PLAZA VICKY,PISO 1,5.0,,COLONIA,SAN ANTONIO CULHUACAN,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA VICKY,4,9800.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1566,27,5557034277.0,ARTUROAGUIES2_@GMAIL.COM,,Fijo,19.33898623,-99.11373464,2010-07,Privado,Consultorio general privado,522.1529724823964,True
10919336,09007621111009691000000000U7,CONSULTORIO MEDICO IXCHEL,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,SANTA CRUZ MEYEHUALCO,CALLE,PLAN DE AYALA,CALLE,ANAYA,AVENIDA,JOSE MA MORELOS,,SN,,,,,COLONIA,ZUE AMPL MARIA AZTAHUACAN,,,,9500.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1513,21,,,,Fijo,19.34746028,-99.03423333,2024-11,Privado,Consultorio general privado,198.54419507023908,False
827745,09007621111000851000000000U6,CONSULTORIO MEDICO JESSAOV,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,GRANADA,CALLE,DURAZNO,CALLE,GRANADA,CALLE,DURAZNO,0.0,SN,,,,,COLONIA,CITLALLI,,,,9660.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2776,1,5554298028.0,,,Fijo,19.34174922,-99.02428383,2010-07,Privado,Consultorio general privado,254.6998532038886,False
805528,09007621111002791000000000U2,CONSULTORIO MEDICO JESUS,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,NEVADO DE TOLUCA,CALLE,LAZARO CARDENAS,CALLE,DOCTOR FERNANDO VILLEGAS,CALLE,POPOCATEPETL,14.0,MZ 26,,,0.0,,COLONIA,SAN MIGUEL TEOTONGO,,,,9630.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,134A,22,,,,Fijo,19.35360523,-98.99422516,2010-07,Privado,Consultorio general privado,82.39125171156269,False
8254248,09007621111008061000000000U4,CONSULTORIO MEDICO JESUS MEDICO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,BUGAMBILIA,CALLE,GERANIO,CALLE,CENTENO,CALLE,CENTENO,0.0,SN,,,,,COLONIA,TENORIOS,,,,9680.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,3276,15,,,,Fijo,19.3300051,-99.01918398,2019-11,Privado,Consultorio general privado,239.01142932709502,False
11641335,09007621111009871000000000U5,CONSULTORIO MEDICO JOSE ANTONIO,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CORONEL LINO MERINO,CALLE,GENERAL FRANCISCO ARCE,CALLE,CRISOSTOMO BONILLA,CALLE,PABLO GARCIA,673.0,,,,,,COLONIA,JUAN ESCUTIA,,,,9100.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,178,4,,,,Fijo,19.38792061,-99.0367237,2024-11,Privado,Consultorio general privado,411.22388901403843,True
843422,09007621111003861000000000U2,CONSULTORIO MEDICO JOYA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,VILLA CID,CALLE,DOMINICO,CALLE,VILLA NUEVA DE LA BARCA,CALLE,VILLA NUEVA DE LA JARRA,1.0,LT4,,,0.0,,COLONIA,DESARROLLO URBANO QUETZALCOATL,,,,9700.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,3064,14,,,,Fijo,19.32780743,-99.04061366,2010-07,Privado,Consultorio general privado,111.49427265372432,False
836432,09007621111005951000000000U9,CONSULTORIO MEDICO JUAN,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,4,CALLE,17,CALLE,18,CALLE,3,30.0,MZ 17,,,0.0,,COLONIA,LA ESPERANZA,,,,9910.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2085,17,,,,Fijo,19.30877031,-99.08190131,2014-12,Privado,Consultorio general privado,84.91305013038807,False
7792801,09007621111008691000000000S8,CONSULTORIO MEDICO LA FE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,COLORINES,CALLE,PAJARES,CALLE,MIESES,CALLE,LEGUMINOSAS,263.0,,,,0.0,,COLONIA,VALLE DEL SUR,,,,9819.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1354,16,,,,Fijo,19.3477113,-99.11335722,2019-11,Privado,Consultorio general privado,79.53103303400047,False
735655,09007621111007481000000000U5,CONSULTORIO MEDICO LA GUADALUPANA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,VILLA DE CANES,CALLE,VILLA DE POZOS,CALLE,DOMINICO,CALLE,VILLA CID,15.0,MZ30,,,,,COLONIA,DESARROLLO URBANO QUETZALCOATL,,,,9700.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,3064,6,,,,Fijo,19.32864825,-99.04003476,2014-12,Privado,Consultorio general privado,111.49427265372432,False
734779,09007621111007551000000000U5,CONSULTORIO MEDICO LA SALUD,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,REFORMA POLITICA,CALLE,REFORMA CONSTITUCIONAL,CALLE,REFORMA DEPORTIVA,CALLE,REFORMA URBANA,80.0,,,,0.0,,COLONIA,REFORMA POLITICA,,,,9730.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4999,8,,,,Fijo,19.34154597,-99.03222447,2014-12,Privado,Consultorio general privado,275.5347202752954,False
715039,09007621114000062000061107S4,CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL IZTAPALAPA 3,GOBIERNO DE LA CIUDAD DE MEXICO ,621116,Clínicas de consultorios médicos del sector público,11 a 30 personas,CERRADA,MILITARES,CALLE,HUALQUILA,CALLE,NINGUNO,CALLE,NINGUNO,3.0,,,,,,ZONA FEDERAL,CENTRAL DE ABASTOS,,,,9040.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2475,9,,,,Fijo,19.37381045,-99.09607356,2014-12,Público,Clínica pública,82.11081743306111,False
10698304,09007621115000161000000000U1,CONSULTORIO MEDICO LEO,,621115,Clínicas de consultorios médicos del sector privado,0 a 5 personas,CALLE,ECONOMISTAS,EJE VIAL,5 SUR (SANTA MARIA LA PURISIMA),EJE VIAL,6 SUR (CARDIOLOGOS),CALLE,GEOLOGOS,68.0,,,,,,COLONIA,EL TRIUNFO,,,,9430.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,322,5,5586992973.0,DRANELLYCARBALLO@GMAIL.COM,,Fijo,19.3773217,-99.12050815,2024-11,Privado,Clínica privada,226.70934628827888,False
840673,09007621111007321000000000U3,CONSULTORIO MEDICO LUZ,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,CUITLAHUAC,AVENIDA,SAN FRANCISCO TLALTENCO,CALLE,TONATIUH,CALLE,PREHISPANICAS,0.0,SN,,,0.0,,COLONIA,MIXCOATL,,,,9708.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,4217,19,,,,Fijo,19.3237598,-99.04918998,2010-07,Privado,Consultorio general privado,168.950361765726,False
9458262,09007464112002561000000000U7,CONSULTORIO MEDICO MAS SALUD,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,BENITO JUAREZ,CALLE,CANAL BALTICO,CALLE,CANAL DEL MAR BLANCO,CALLE,FRANCISCO CUEVAS,2.0,MANZANA 40,,,0.0,B,COLONIA,CONSEJO AGRARISTA,,,,9670.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,3026,22,,,,Fijo,19.33079292,-99.05639776,2023-11,Privado,Consultorio general privado,148.52273131221435,False
832914,09007621111002281000000000S4,CONSULTORIO MEDICO MEXFAM,MEXFAM AC,621111,Consultorios de medicina general del sector privado,0 a 5 personas,AVENIDA,DEL ARBOL,CALLE,AZUCENA,CALLE,GIGANTE,CALLE,PALMILLAS,37.0,,,,0.0,,COLONIA,POLVORILLA,,,,9750.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,5060,27,,,,Fijo,19.32379062,-99.05162355,2010-07,Privado,Consultorio general privado,169.00469376934257,False
733609,09007621111007341000000000U1,CONSULTORIO MEDICO NAZARET,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,AVENIDA SASATRAS,CERRADA,FRANCISCO I MADERO,CALLE,SINALOA,CALLE,SINALOA ( CDA SINALOA),0.0,SN,,,,,COLONIA,MIGUEL DE LA MADRID,,,,9698.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,5291,21,5527858298.0,,,Fijo,19.34583129,-99.00466928,2014-12,Privado,Consultorio general privado,189.17709241235954,False
778817,09007621111003991000000000U7,CONSULTORIO MEDICO NIÑO JESUS,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,SEBASTIAN BARRIGUETE ANDRADE,PRIVADA,EMILIO ELIZONDO,PRIVADA,MODESTO DOMINGUEZ,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,0.0,SN,,,0.0,,UNIDAD HABITACIONAL,EJERCITO DE AGUA PRIETA,,,,9578.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,5677,4,,,,Fijo,19.36804708,-99.03722964,2010-07,Privado,Consultorio general privado,329.017782190621,False
823607,09007621113000761000000000U3,CONSULTORIO MEDICO NOVA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,AGUJAS,AVENIDA,TLAHUAC,CALLE,MORELOS,PERIFERICO,CANAL DE GARAY,680.0,,,,0.0,,COLONIA,EL VERGEL,,,,9880.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1960,4,5554070446.0,DRRAFAELLOPEZ@HOTMAIL.COM,,Fijo,19.31818412,-99.08294926,2010-07,Privado,Consultorio general privado,185.71206950619526,False
831298,09007621111003481000000000U9,CONSULTORIO MEDICO NUESTRA SEÑORA DE GUADALUPE,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,PRIMERO DE MAYO,CALLE,GASTON SANTOS,CALLE,CALLE DE LA ROSA,CALLE,CARRIL,14.0,MZ20,,,,,COLONIA,SAN MIGUEL TEOTONGO SECCION GUADALUPE,,,,9630.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,3153,19,5574512371.0,,,Fijo,19.34069923,-98.98544202,2010-07,Privado,Consultorio general privado,210.90492062590835,False
